cpt,desc,status,work_rvu,pe_nonfac_rvu,pe_fac_rvu,mp_rvu
93227,Xtrnl ecg rec<48 hr r&i,A,0.38,0.14,0.14,0.01
93228,Remote 30 day ecg rev/report,A,0.47,0.25,0.25,0.03
93229,Remote 30 day ecg tech supp,A,0.0,22.64,22.64,0.07
93241,Xtrnl ecg rec>48hr<7d,A,0.49,7.83,7.83,0.04
93242,Ext ecg>48hr<7d recording,A,0.0,0.34,0.34,0.01
93243,Ext ecg>48hr<7d scan a/r,A,0.0,7.32,7.32,0.01
93244,Ext ecg>48hr<7d rev&interpj,A,0.49,0.17,0.17,0.02
93245,Ext ecg>7d<15d rec scan a/r,A,0.54,8.09,8.09,0.04
93246,Ext ecg>7d<15d recording,A,0.0,0.34,0.34,0.01
93247,Ext ecg>7d<15d scan a/r,A,0.0,7.57,7.57,0.01
93248,Ext ecg>7d<15d rev&interpj,A,0.54,0.18,0.18,0.02
93260,Prgrmg dev eval impltbl sys,A,0.83,1.39,1.39,0.04
93260,Prgrmg dev eval impltbl sys,A,0.83,0.36,0.36,0.03
93260,Prgrmg dev eval impltbl sys,A,0.0,1.03,1.03,0.01
93261,Interrogate subq defib,A,0.72,1.33,1.33,0.04
93261,Interrogate subq defib,A,0.72,0.31,0.31,0.03
93261,Interrogate subq defib,A,0.0,1.02,1.02,0.01
93264,Rem mntr wrls p-art prs snr,A,0.68,0.85,0.16,0.05
93268,Ecg record/review,A,0.51,4.53,4.53,0.04
93270,Remote 30 day ecg rev/report,A,0.0,0.24,0.24,0.01
93271,Ecg/monitoring and analysis,A,0.0,4.11,4.11,0.01
93272,Ecg/review interpret only,A,0.51,0.18,0.18,0.02
93278,Ecg/signal-averaged,A,0.24,0.73,0.73,0.02
93278,Ecg/signal-averaged,A,0.24,0.12,0.12,0.01
93278,Ecg/signal-averaged,A,0.0,0.61,0.61,0.01
93279,Prgrmg dev eval pm/ldls pm,A,0.63,1.34,1.34,0.03
93279,Prgrmg dev eval pm/ldls pm,A,0.63,0.27,0.27,0.02
93279,Prgrmg dev eval pm/ldls pm,A,0.0,1.07,1.07,0.01
93280,Pm device progr eval dual,A,0.75,1.56,1.56,0.04
93280,Pm device progr eval dual,A,0.75,0.32,0.32,0.03
93280,Pm device progr eval dual,A,0.0,1.24,1.24,0.01
93281,Pm device progr eval multi,A,0.83,1.61,1.61,0.04
93281,Pm device progr eval multi,A,0.83,0.36,0.36,0.03
93281,Pm device progr eval multi,A,0.0,1.25,1.25,0.01
93282,Prgrmg eval implantable dfb,A,0.83,1.48,1.48,0.04
93282,Prgrmg eval implantable dfb,A,0.83,0.35,0.35,0.03
93282,Prgrmg eval implantable dfb,A,0.0,1.13,1.13,0.01
93283,Prgrmg eval implantable dfb,A,1.12,1.72,1.72,0.05
93283,Prgrmg eval implantable dfb,A,1.12,0.47,0.47,0.04
93283,Prgrmg eval implantable dfb,A,0.0,1.25,1.25,0.01
93284,Prgrmg eval implantable dfb,A,1.22,1.85,1.85,0.05
93284,Prgrmg eval implantable dfb,A,1.22,0.51,0.51,0.04
93284,Prgrmg eval implantable dfb,A,0.0,1.34,1.34,0.01
93285,Prgrmg dev eval scrms ip,A,0.51,1.24,1.24,0.03
93285,Prgrmg dev eval scrms ip,A,0.51,0.22,0.22,0.02
93285,Prgrmg dev eval scrms ip,A,0.0,1.02,1.02,0.01
93286,Peri-px eval pm/ldls pm ip,A,0.29,1.02,1.02,0.02
93286,Peri-px eval pm/ldls pm ip,A,0.29,0.13,0.13,0.01
93286,Peri-px eval pm/ldls pm ip,A,0.0,0.89,0.89,0.01
93287,Peri-px device eval & prgr,A,0.44,1.08,1.08,0.03
93287,Peri-px device eval & prgr,A,0.44,0.19,0.19,0.02
93287,Peri-px device eval & prgr,A,0.0,0.89,0.89,0.01
93288,Interrog evl pm/ldls pm ip,A,0.42,1.22,1.22,0.02
93288,Interrog evl pm/ldls pm ip,A,0.42,0.17,0.17,0.01
93288,Interrog evl pm/ldls pm ip,A,0.0,1.05,1.05,0.01
93289,Interrog device eval heart,A,0.73,1.36,1.36,0.04
93289,Interrog device eval heart,A,0.73,0.3,0.3,0.03
93289,Interrog device eval heart,A,0.0,1.06,1.06,0.01
93290,Interrog dev eval icpms ip,A,0.42,1.13,1.13,0.02
93290,Interrog dev eval icpms ip,A,0.42,0.18,0.18,0.01
93290,Interrog dev eval icpms ip,A,0.0,0.95,0.95,0.01
93291,Interrog dev eval scrms ip,A,0.36,1.06,1.06,0.02
93291,Interrog dev eval scrms ip,A,0.36,0.15,0.15,0.01
93291,Interrog dev eval scrms ip,A,0.0,0.91,0.91,0.01
93292,Wcd device interrogate,A,0.42,1.1,1.1,0.02
93292,Wcd device interrogate,A,0.42,0.18,0.18,0.01
93292,Wcd device interrogate,A,0.0,0.92,0.92,0.01
93293,Pm phone r-strip device eval,A,0.3,0.87,0.87,0.02
93293,Pm phone r-strip device eval,A,0.3,0.09,0.09,0.01
93293,Pm phone r-strip device eval,A,0.0,0.78,0.78,0.01
93294,Rem interrog evl pm/ldls pm,A,0.59,0.25,0.25,0.04
93295,Dev interrog remote 1/2/mlt,A,0.72,0.31,0.31,0.05
93296,Rem interrog evl pm/ids,A,0.0,0.94,0.94,0.01
93297,Rem interrog dev eval icpms,A,0.51,1.28,1.28,0.03
93297,Rem interrog dev eval icpms,A,0.51,0.2,0.2,0.02
93297,Rem interrog dev eval icpms,A,0.0,1.08,1.08,0.01
93298,Rem interrog dev eval scrms,A,0.51,2.54,2.54,0.04
93298,Rem interrog dev eval scrms,A,0.51,0.2,0.2,0.02
93298,Rem interrog dev eval scrms,A,0.0,2.34,2.34,0.02
93303,Echo transthoracic,A,1.27,5.26,5.26,0.07
93303,Echo transthoracic,A,1.27,0.49,0.49,0.04
93303,Echo transthoracic,A,0.0,4.77,4.77,0.03
93304,Echo transthoracic,A,0.73,3.83,3.83,0.04
93304,Echo transthoracic,A,0.73,0.29,0.29,0.02
93304,Echo transthoracic,A,0.0,3.54,3.54,0.02
93306,Tte w/doppler complete,A,1.42,4.39,4.39,0.08
93306,Tte w/doppler complete,A,1.42,0.55,0.55,0.05
93306,Tte w/doppler complete,A,0.0,3.84,3.84,0.03
93307,Tte w/o doppler complete,A,0.9,3.18,3.18,0.05
93307,Tte w/o doppler complete,A,0.9,0.36,0.36,0.03
93307,Tte w/o doppler complete,A,0.0,2.82,2.82,0.02
93308,Tte f-up or lmtd,A,0.52,2.47,2.47,0.04
93308,Tte f-up or lmtd,A,0.52,0.2,0.2,0.02
93308,Tte f-up or lmtd,A,0.0,2.27,2.27,0.02
93312,Echo transesophageal,A,2.24,4.83,4.83,0.1
93312,Echo transesophageal,A,2.24,0.84,0.84,0.07
93312,Echo transesophageal,A,0.0,3.99,3.99,0.03
93313,Echo transesophageal,A,0.25,0.04,0.04,0.02
93314,Echo transesophageal,A,1.8,4.95,4.95,0.18
93314,Echo transesophageal,A,1.8,0.7,0.7,0.15
93314,Echo transesophageal,A,0.0,4.25,4.25,0.03
93315,Echo transesophageal,C,0.0,0.0,0.0,0.0
93315,Echo transesophageal,A,2.62,1.0,1.0,0.08
93315,Echo transesophageal,C,0.0,0.0,0.0,0.0
93316,Echo transesophageal,A,0.59,0.09,0.09,0.05
93317,Echo transesophageal,C,0.0,0.0,0.0,0.0
93317,Echo transesophageal,A,1.79,0.7,0.7,0.08
93317,Echo transesophageal,C,0.0,0.0,0.0,0.0
93318,Echo transesophageal intraop,C,0.0,0.0,0.0,0.0
93318,Echo transesophageal intraop,A,2.1,0.81,0.81,0.14
93318,Echo transesophageal intraop,C,0.0,0.0,0.0,0.0
93319,3d echo img cgen car anomal,A,0.49,1.14,0.09,0.04
93320,Doppler echo complete,A,0.37,1.15,1.15,0.02
93320,Doppler echo complete,A,0.37,0.14,0.14,0.01
93320,Doppler echo complete,A,0.0,1.01,1.01,0.01
93321,Doppler echo f-up/lmtd std,A,0.15,0.6,0.6,0.01
93321,Doppler echo f-up/lmtd std,A,0.15,0.06,0.06,0.01
93321,Doppler echo f-up/lmtd std,A,0.0,0.54,0.54,0.0
93325,Doppler echo color flow mapg,A,0.07,0.64,0.64,0.0
93325,Doppler echo color flow mapg,A,0.07,0.03,0.03,0.0
93325,Doppler echo color flow mapg,A,0.0,0.61,0.61,0.0
93350,Stress tte only,A,1.42,4.06,4.06,0.07
93350,Stress tte only,A,1.42,0.55,0.55,0.05
93350,Stress tte only,A,0.0,3.51,3.51,0.02
93351,Stress tte complete,A,1.71,5.18,5.18,0.1
93351,Stress tte complete,A,1.71,0.66,0.66,0.06
93351,Stress tte complete,A,0.0,4.52,4.52,0.04
93352,Admin ecg contrast agent,A,0.19,0.86,0.86,0.02
93355,Echo transesophageal (tee),A,4.54,0.87,0.87,0.34
93356,Myocrd strain img spckl trck,A,0.23,0.85,0.05,0.02
93451,Right heart cath,A,2.41,22.66,22.66,0.42
93451,Right heart cath,A,2.41,1.03,1.03,0.39
93451,Right heart cath,A,0.0,21.63,21.63,0.03
93452,Left hrt cath w/ventrclgrphy,A,4.39,20.94,20.94,0.9
93452,Left hrt cath w/ventrclgrphy,A,4.39,1.68,1.68,0.85
93452,Left hrt cath w/ventrclgrphy,A,0.0,19.26,19.26,0.05
93453,R&l hrt cath w/ventriclgrphy,A,5.84,26.37,26.37,1.17
93453,R&l hrt cath w/ventriclgrphy,A,5.84,2.26,2.26,1.12
93453,R&l hrt cath w/ventriclgrphy,A,0.0,24.11,24.11,0.05
93454,Coronary artery angio s&i,A,4.43,20.93,20.93,0.92
93454,Coronary artery angio s&i,A,4.43,1.68,1.68,0.87
93454,Coronary artery angio s&i,A,0.0,19.25,19.25,0.05
93455,Coronary art/grft angio s&i,A,5.16,23.08,23.08,1.08
93455,Coronary art/grft angio s&i,A,5.16,1.95,1.95,1.03
93455,Coronary art/grft angio s&i,A,0.0,21.13,21.13,0.05
93456,R hrt coronary artery angio,A,5.75,25.83,25.83,1.16
93456,R hrt coronary artery angio,A,5.75,2.21,2.21,1.11
93456,R hrt coronary artery angio,A,0.0,23.62,23.62,0.05
93457,R hrt art/grft angio,A,6.47,27.93,27.93,1.33
93457,R hrt art/grft angio,A,6.47,2.47,2.47,1.27
93457,R hrt art/grft angio,A,0.0,25.46,25.46,0.06
93458,L hrt artery/ventricle angio,A,5.46,23.65,23.65,1.13
93458,L hrt artery/ventricle angio,A,5.46,2.06,2.06,1.08
93458,L hrt artery/ventricle angio,A,0.0,21.59,21.59,0.05
93459,L hrt art/grft angio,A,6.19,25.08,25.08,1.29
93459,L hrt art/grft angio,A,6.19,2.34,2.34,1.23
93459,L hrt art/grft angio,A,0.0,22.74,22.74,0.06
93460,R&l hrt art/ventricle angio,A,6.92,27.78,27.78,1.4
93460,R&l hrt art/ventricle angio,A,6.92,2.63,2.63,1.34
93460,R&l hrt art/ventricle angio,A,0.0,25.15,25.15,0.06
93461,R&l hrt art/ventricle angio,A,7.65,30.58,30.58,1.56
93461,R&l hrt art/ventricle angio,A,7.65,2.89,2.89,1.49
93461,R&l hrt art/ventricle angio,A,0.0,27.69,27.69,0.07
93462,L hrt cath trnsptl puncture,A,3.64,1.6,0.8,0.86
93463,Drug admin & hemodynmic meas,A,1.95,0.78,0.39,0.14
93464,Exercise w/hemodynamic meas,A,1.76,4.85,4.85,0.07
93464,Exercise w/hemodynamic meas,A,1.76,0.8,0.8,0.06
93464,Exercise w/hemodynamic meas,A,0.0,4.05,4.05,0.01
93503,Insert/place heart catheter,A,1.95,0.31,0.31,0.18
93505,Endomyocardial biopsy,A,4.02,14.93,14.93,0.47
93505,Endomyocardial biopsy,A,4.02,2.08,2.08,0.45
93505,Endomyocardial biopsy,A,0.0,12.85,12.85,0.02
93563,Njx cgen car cth slctv c ang,A,0.98,0.37,0.19,0.16
93564,Njx cgen car cath slctv opac,A,1.0,0.37,0.19,0.23
93565,Njx car cth slctv lv/la ang,A,0.49,0.18,0.09,0.12
93566,Njx car cth slctv rv/ra ang,A,0.49,0.19,0.1,0.08
93567,Njx car cth sprvlv aortgrphy,A,0.68,0.26,0.13,0.16
93568,Njx car cth nslc p-art angrp,A,0.86,0.33,0.17,0.18
93569,Njx cth slct p-art angrp uni,A,0.76,0.29,0.15,0.06
93571,Iv dop vel&/press c flo 1st,C,0.0,0.0,0.0,0.0
93571,Iv dop vel&/press c flo 1st,A,1.76,0.66,0.66,0.36
93571,Iv dop vel&/press c flo 1st,C,0.0,0.0,0.0,0.0
93572,Iv dop vel&/press c flo ea,C,0.0,0.0,0.0,0.0
93572,Iv dop vel&/press c flo ea,A,1.4,0.53,0.53,0.27
93572,Iv dop vel&/press c flo ea,C,0.0,0.0,0.0,0.0
93573,Njx cath slct p-art angrp bi,A,1.27,0.48,0.24,0.08
93574,Njx cath slct pulm vn angrph,A,1.4,0.52,0.27,0.09
93575,Njx cath slct p angrph mapca,A,1.87,0.7,0.35,0.13
93580,Transcath closure of asd,A,17.52,3.69,3.69,4.06
93581,Transcath closure of vsd,A,23.78,4.82,4.82,5.7
93582,Perq transcath closure pda,A,12.0,2.24,2.24,2.87
93583,Perq transcath septal reduxn,A,13.41,2.58,2.58,3.2
93584,Vngrph chd anom/persist svc,A,1.17,0.22,0.22,0.07
93585,Vngrph chd azygs/hemiazygs,A,1.1,0.21,0.21,0.07
93586,Vngrph chd coronary sinus,A,1.39,0.31,0.31,0.08
93587,Vngrph chd vnvn cltrl at/abv,A,2.06,0.38,0.38,0.15
93588,Vngrph chd vnvn cltrl below,A,2.08,0.38,0.38,0.15
93590,Perq transcath cls mitral,A,21.16,4.4,4.4,1.76
93591,Perq transcath cls aortic,A,17.52,3.63,3.63,1.36
93592,Perq transcath closure each,A,7.8,1.45,1.45,0.54
93593,R hrt cath chd nml nt cnj,C,0.0,0.0,0.0,0.0
93593,R hrt cath chd nml nt cnj,A,3.89,1.53,1.53,0.15
93593,R hrt cath chd nml nt cnj,C,0.0,0.0,0.0,0.0
93594,R hrt cath chd abnl nt cnj,C,0.0,0.0,0.0,0.0
93594,R hrt cath chd abnl nt cnj,A,5.95,2.46,2.46,0.18
93594,R hrt cath chd abnl nt cnj,C,0.0,0.0,0.0,0.0
93595,L hrt cath chd nm/abn nt cnj,C,0.0,0.0,0.0,0.0
93595,L hrt cath chd nm/abn nt cnj,A,5.36,2.05,2.05,0.16
93595,L hrt cath chd nm/abn nt cnj,C,0.0,0.0,0.0,0.0
93596,R&l hrt cath chd nml nt cnj,C,0.0,0.0,0.0,0.0
93596,R&l hrt cath chd nml nt cnj,A,6.67,2.58,2.58,0.2
93596,R&l hrt cath chd nml nt cnj,C,0.0,0.0,0.0,0.0
93597,R&l hrt cath chd abnl nt cnj,C,0.0,0.0,0.0,0.0
93597,R&l hrt cath chd abnl nt cnj,A,8.66,3.35,3.35,0.24
93597,R&l hrt cath chd abnl nt cnj,C,0.0,0.0,0.0,0.0
93598,Car outp meas drg cath chd,C,0.0,0.0,0.0,0.0
93598,Car outp meas drg cath chd,A,1.4,0.52,0.52,0.06
93598,Car outp meas drg cath chd,C,0.0,0.0,0.0,0.0
93600,Bundle of his recording,C,0.0,0.0,0.0,0.0
93600,Bundle of his recording,A,2.07,0.91,0.91,0.41
93600,Bundle of his recording,C,0.0,0.0,0.0,0.0
93602,Intra-atrial recording,C,0.0,0.0,0.0,0.0
93602,Intra-atrial recording,A,2.07,0.89,0.89,0.39
93602,Intra-atrial recording,C,0.0,0.0,0.0,0.0
93603,Right ventricular recording,C,0.0,0.0,0.0,0.0
93603,Right ventricular recording,A,2.07,0.89,0.89,0.4
93603,Right ventricular recording,C,0.0,0.0,0.0,0.0
93609,Intra-vntr mapg tchycar site,C,0.0,0.0,0.0,0.0
93609,Intra-vntr mapg tchycar site,A,4.87,2.16,2.16,0.99
93609,Intra-vntr mapg tchycar site,C,0.0,0.0,0.0,0.0
93610,Intra-atrial pacing,C,0.0,0.0,0.0,0.0
93610,Intra-atrial pacing,A,2.94,1.19,1.19,0.57
93610,Intra-atrial pacing,C,0.0,0.0,0.0,0.0
93612,Intraventricular pacing,C,0.0,0.0,0.0,0.0
93612,Intraventricular pacing,A,2.94,1.21,1.21,0.55
93612,Intraventricular pacing,C,0.0,0.0,0.0,0.0
93613,Intracardiac ephys 3d mapg,A,5.1,1.11,1.11,1.21
93615,Esophageal recording,C,0.0,0.0,0.0,0.0
93615,Esophageal recording,A,0.72,0.32,0.32,0.03
93615,Esophageal recording,C,0.0,0.0,0.0,0.0
93616,Esophageal recording w/pacg,C,0.0,0.0,0.0,0.0
93616,Esophageal recording w/pacg,A,1.21,0.5,0.5,0.04
93616,Esophageal recording w/pacg,C,0.0,0.0,0.0,0.0
93618,Indctj arrhythmia elec pacg,C,0.0,0.0,0.0,0.0
93618,Indctj arrhythmia elec pacg,A,3.9,1.67,1.67,0.76
93618,Indctj arrhythmia elec pacg,C,0.0,0.0,0.0,0.0
93619,Comprehensive ep evaluation,C,0.0,0.0,0.0,0.0
93619,Comprehensive ep evaluation,A,6.88,3.04,3.04,1.33
93619,Comprehensive ep evaluation,C,0.0,0.0,0.0,0.0
93620,Comp ep evl r at ven pac&rec,C,0.0,0.0,0.0,0.0
93620,Comp ep evl r at ven pac&rec,A,11.04,4.83,4.83,2.19
93620,Comp ep evl r at ven pac&rec,C,0.0,0.0,0.0,0.0
93621,Comp ep evl l pac&rec c sins,C,0.0,0.0,0.0,0.0
93621,Comp ep evl l pac&rec c sins,A,1.46,0.64,0.64,0.28
93621,Comp ep evl l pac&rec c sins,C,0.0,0.0,0.0,0.0
93622,Comp ep eval l ventr pac&rec,C,0.0,0.0,0.0,0.0
93622,Comp ep eval l ventr pac&rec,A,3.02,1.33,1.33,0.6
93622,Comp ep eval l ventr pac&rec,C,0.0,0.0,0.0,0.0
93623,Prgrmd stimj&pacg iv rx nfs,C,0.0,0.0,0.0,0.0
93623,Prgrmd stimj&pacg iv rx nfs,A,0.96,0.42,0.42,0.19
93623,Prgrmd stimj&pacg iv rx nfs,C,0.0,0.0,0.0,0.0
93624,Ep f-up study pacg&rec,C,0.0,0.0,0.0,0.0
93624,Ep f-up study pacg&rec,A,4.44,1.66,1.66,0.9
93624,Ep f-up study pacg&rec,C,0.0,0.0,0.0,0.0
93631,Ntraop epicar&endcar pac&map,C,0.0,0.0,0.0,0.0
93631,Ntraop epicar&endcar pac&map,A,7.4,2.99,2.99,1.56
93631,Ntraop epicar&endcar pac&map,C,0.0,0.0,0.0,0.0
93640,Ep eval 1/2chmbr pacg cvdfb,C,0.0,0.0,0.0,0.0
93640,Ep eval 1/2chmbr pacg cvdfb,A,3.18,1.36,1.36,0.62
93640,Ep eval 1/2chmbr pacg cvdfb,C,0.0,0.0,0.0,0.0
93641,Ep evl 1/2chmb pac cvdfb tst,C,0.0,0.0,0.0,0.0
93641,Ep evl 1/2chmb pac cvdfb tst,A,5.53,2.37,2.37,1.11
93641,Ep evl 1/2chmb pac cvdfb tst,C,0.0,0.0,0.0,0.0
93642,Ep evl 1/2chmb trnsvns cvdfb,A,4.51,4.43,4.43,0.94
93642,Ep evl 1/2chmb trnsvns cvdfb,A,4.51,1.96,1.96,0.91
93642,Ep evl 1/2chmb trnsvns cvdfb,A,0.0,2.47,2.47,0.03
93644,Ep eval subq impl dfb,A,2.96,2.6,2.6,0.1
93644,Ep eval subq impl dfb,A,2.96,1.1,1.1,0.09
93644,Ep eval subq impl dfb,A,0.0,1.5,1.5,0.01
93650,Icar cath abltj av node func,A,9.98,2.55,2.55,2.35
93653,Compre ep eval tx svt,A,14.63,3.22,3.22,3.45
93654,Compre ep eval tx vt,A,17.65,3.87,3.87,4.15
93655,Icar cath abltj dscrt arrhyt,A,5.36,1.18,1.18,1.27
93656,Compre ep eval abltj atr fib,A,16.58,3.66,3.66,3.91
93657,Tx l/r atrial fib addl,A,5.36,1.18,1.18,1.27
93660,Tilt table evaluation,A,1.84,3.11,3.11,0.09
93660,Tilt table evaluation,A,1.84,0.79,0.79,0.06
93660,Tilt table evaluation,A,0.0,2.32,2.32,0.03
93662,Intracardiac ecg (ice),C,0.0,0.0,0.0,0.0
93662,Intracardiac ecg (ice),A,1.4,0.61,0.61,0.05
93662,Intracardiac ecg (ice),C,0.0,0.0,0.0,0.0
93668,Peripheral vascular rehab,A,0.0,0.45,0.45,0.01
93701,Bioimpedance cv analysis,A,0.0,0.8,0.8,0.01
93702,Bis xtracell fluid analysis,A,0.0,3.95,3.95,0.02
93724,Elec alys antitchycar pm sys,A,4.76,3.37,3.37,0.17
93724,Elec alys antitchycar pm sys,A,4.76,1.99,1.99,0.16
93724,Elec alys antitchycar pm sys,A,0.0,1.38,1.38,0.01
93740,Temperature gradient studies,B,0.16,0.07,0.03,0.01
93745,Set-up cardiovert-defibrill,C,0.0,0.0,0.0,0.0
93745,Set-up cardiovert-defibrill,C,0.0,0.0,0.0,0.0
93745,Set-up cardiovert-defibrill,C,0.0,0.0,0.0,0.0
93750,Interrogation vad in person,A,0.75,0.77,0.2,0.07
93770,Determination venous press,B,0.16,0.07,0.03,0.01
93784,Ambl bp mntr w/software,A,0.37,1.03,1.03,0.03
93786,Ambl bp mntr w/sw rec only,A,0.0,0.7,0.7,0.01
93788,Ambl bp mntr w/sw a/r,A,0.0,0.17,0.17,0.01
93790,Ambl bp mntr w/sw i&r,A,0.37,0.16,0.16,0.01
93792,Pt/caregiver traing home inr,A,0.0,2.14,2.14,0.03
93793,Anticoag mgmt pt warfarin,A,0.18,0.16,0.16,0.01
93797,Phys/qhp op car rhab wo ecg,A,0.18,0.34,0.04,0.01
93798,Phys/qhp op car rhab w/ecg,A,0.28,0.48,0.06,0.02
93799,Unlisted cv svc/procedure,C,0.0,0.0,0.0,0.0
93799,Unlisted cv svc/procedure,C,0.0,0.0,0.0,0.0
93799,Unlisted cv svc/procedure,C,0.0,0.0,0.0,0.0
93880,Extracranial bilat study,A,0.78,4.78,4.78,0.1
93880,Extracranial bilat study,A,0.78,0.27,0.27,0.07
93880,Extracranial bilat study,A,0.0,4.51,4.51,0.03
93882,Extracranial uni/ltd study,A,0.49,3.14,3.14,0.08
93882,Extracranial uni/ltd study,A,0.49,0.15,0.15,0.06
93882,Extracranial uni/ltd study,A,0.0,2.99,2.99,0.02
93886,Intracranial complete study,A,0.88,7.11,7.11,0.09
93886,Intracranial complete study,A,0.88,0.42,0.42,0.06
93886,Intracranial complete study,A,0.0,6.69,6.69,0.03
93888,Intracranial limited study,A,0.71,4.33,4.33,0.06
93888,Intracranial limited study,A,0.71,0.33,0.33,0.04
93888,Intracranial limited study,A,0.0,4.0,4.0,0.02
93892,Tcd emboli detect w/o inj,A,1.12,7.94,7.94,0.11
93892,Tcd emboli detect w/o inj,A,1.12,0.56,0.56,0.07
93892,Tcd emboli detect w/o inj,A,0.0,7.38,7.38,0.04
93893,Tcd std icr art ven-art shnt,A,1.12,9.73,9.73,0.1
93893,Tcd std icr art ven-art shnt,A,1.12,0.59,0.59,0.07
93893,Tcd std icr art ven-art shnt,A,0.0,9.14,9.14,0.03
93896,Vsrctv std tcd icr art compl,A,0.79,4.74,4.74,0.08
93896,Vsrctv std tcd icr art compl,A,0.79,0.38,0.38,0.06
93896,Vsrctv std tcd icr art compl,A,0.0,4.36,4.36,0.02
93897,Emboli detcj wo iv mbubb njx,A,0.71,6.32,6.32,0.08
93897,Emboli detcj wo iv mbubb njx,A,0.71,0.36,0.36,0.05
93897,Emboli detcj wo iv mbubb njx,A,0.0,5.96,5.96,0.03
93898,Ven-artl shunt det mbubb njx,A,0.83,6.95,6.95,0.08
93898,Ven-artl shunt det mbubb njx,A,0.83,0.43,0.43,0.06
93898,Ven-artl shunt det mbubb njx,A,0.0,6.52,6.52,0.02
93922,Upr/l xtremity art 2 levels,A,0.24,2.2,2.2,0.05
93922,Upr/l xtremity art 2 levels,A,0.24,0.08,0.08,0.03
93922,Upr/l xtremity art 2 levels,A,0.0,2.12,2.12,0.02
93923,Upr/lxtr art stdy 3+ lvls,A,0.44,3.47,3.47,0.09
93923,Upr/lxtr art stdy 3+ lvls,A,0.44,0.14,0.14,0.06
93923,Upr/lxtr art stdy 3+ lvls,A,0.0,3.33,3.33,0.03
93924,Lwr xtr vasc stdy bilat,A,0.49,4.37,4.37,0.09
93924,Lwr xtr vasc stdy bilat,A,0.49,0.16,0.16,0.06
93924,Lwr xtr vasc stdy bilat,A,0.0,4.21,4.21,0.03
93925,Lower extremity study,A,0.78,6.22,6.22,0.11
93925,Lower extremity study,A,0.78,0.25,0.25,0.07
93925,Lower extremity study,A,0.0,5.97,5.97,0.04
93926,Lower extremity study,A,0.49,3.62,3.62,0.08
93926,Lower extremity study,A,0.49,0.13,0.13,0.05
93926,Lower extremity study,A,0.0,3.49,3.49,0.03
93930,Upper extremity study,A,0.78,5.07,5.07,0.1
93930,Upper extremity study,A,0.78,0.26,0.26,0.07
93930,Upper extremity study,A,0.0,4.81,4.81,0.03
93931,Upper extremity study,A,0.49,3.06,3.06,0.07
93931,Upper extremity study,A,0.49,0.14,0.14,0.05
93931,Upper extremity study,A,0.0,2.92,2.92,0.02
93970,Extremity study,A,0.68,4.74,4.74,0.09
93970,Extremity study,A,0.68,0.22,0.22,0.06
93970,Extremity study,A,0.0,4.52,4.52,0.03
93971,Extremity study,A,0.44,2.99,2.99,0.05
93971,Extremity study,A,0.44,0.14,0.14,0.03
93971,Extremity study,A,0.0,2.85,2.85,0.02
93975,Vascular study,A,1.13,6.5,6.5,0.13
93975,Vascular study,A,1.13,0.37,0.37,0.09
93975,Vascular study,A,0.0,6.13,6.13,0.04
93976,Vascular study,A,0.78,3.82,3.82,0.07
93976,Vascular study,A,0.78,0.28,0.28,0.05
93976,Vascular study,A,0.0,3.54,3.54,0.02
93978,Vascular study,A,0.78,4.48,4.48,0.14
93978,Vascular study,A,0.78,0.23,0.23,0.11
93978,Vascular study,A,0.0,4.25,4.25,0.03
93979,Vascular study,A,0.49,2.92,2.92,0.08
93979,Vascular study,A,0.49,0.14,0.14,0.06
93979,Vascular study,A,0.0,2.78,2.78,0.02
93980,Penile vascular study,A,1.22,2.34,2.34,0.06
93980,Penile vascular study,A,1.22,0.52,0.52,0.05
93980,Penile vascular study,A,0.0,1.82,1.82,0.01
93981,Penile vascular study,A,0.43,1.73,1.73,0.04
93981,Penile vascular study,A,0.43,0.17,0.17,0.03
93981,Penile vascular study,A,0.0,1.56,1.56,0.01
93985,Dup-scan hemo compl bi std,A,0.78,6.51,6.51,0.17
93985,Dup-scan hemo compl bi std,A,0.78,0.21,0.21,0.12
93985,Dup-scan hemo compl bi std,A,0.0,6.3,6.3,0.05
93986,Dup-scan hemo compl uni std,A,0.49,3.85,3.85,0.1
93986,Dup-scan hemo compl uni std,A,0.49,0.13,0.13,0.07
93986,Dup-scan hemo compl uni std,A,0.0,3.72,3.72,0.03
93990,Doppler flow testing,A,0.49,3.73,3.73,0.1
93990,Doppler flow testing,A,0.49,0.11,0.11,0.07
93990,Doppler flow testing,A,0.0,3.62,3.62,0.03
93998,Unlistd noninvas vasc dx std,C,0.0,0.0,0.0,0.0
94002,Vent mgmt inpat init day,A,1.99,0.4,0.4,0.18
94003,Vent mgmt inpat subq day,A,1.37,0.28,0.28,0.12
94004,Vent mgmt nf per day,A,1.0,0.24,0.24,0.07
94005,Home vent mgmt supervision,B,1.5,1.22,1.22,0.08
94010,Breathing capacity test,A,0.17,0.7,0.7,0.02
94010,Breathing capacity test,A,0.17,0.07,0.07,0.01
94010,Breathing capacity test,A,0.0,0.63,0.63,0.01
94011,Spirometry up to 2 yrs old,A,1.71,0.35,0.35,0.09
94012,Spirmtry w/brnchdil inf-2 yr,A,2.78,0.56,0.56,0.17
94013,Meas lung vol thru 2 yrs,A,0.4,0.07,0.07,0.03
